"MGI.ID"	"MOUSE.ENTREZ.ID"	"MOUSE.GENE.NAME"	"MOUSE.UNIPROT.ID"	"HGNC.ID"	"HUMAN.ENTREZ.ID"	"HUMAN.GENE.NAME"	"HUMAN.UNIPROT.ID"	"HOMOLOGY"	"HomoloGene.ID"	"BLONDEAU_2004"	"COUGHENOUR_2004"	"PHILLIPS_2005"	"MORCIANO_2005"	"BURRE_2006"	"TAKAMORI_2006"	"KHANNA_2007"	"MORCIANO_2009"	"ABUL_HUSN_2009"	"GORINI_2010"	"GRONBORG_2010"	"ABUL_HUSN_2011"	"BOYKEN_2013"	"WILHELM_2014"	"BRINKMALM_2014"	"WEINGARTEN_2014"	"KOKOTAS_2018"	"Count"
"MGI:88253"	12319	"Car8"	"P28651"	"HGNC:1382"	767	"CA8"	"P35219"	"YES"	20861	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:87940"	110355	"Adrbk1"	"Q3U1V3;Q99MK8;Q7TS64"	"HGNC:289"	156	"ADRBK1"	"P25098"	"YES"	1223	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1917370"	70120	"Yars2"	"Q8BJJ2;Q8BYL4"	"HGNC:24249"	51067	"YARS2"	"Q9Y2Z4"	"YES"	7097	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:105053"	15505	"Hsph1"	"Q61699"	"HGNC:16969"	10808	"HSPH1"	"A0A024RDQ0;Q92598;A0A0A0MSM0;B4DY72;A0A024RDS1"	"YES"	21322	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1351667"	74610	"Abcb8"	"Q9CXJ4;D3Z492"	"HGNC:49"	11194	"ABCB8"	"Q9NUT2"	"YES"	5203	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:99476"	193742	"Abhd16a"	"Q9Z1Q2"	"HGNC:13921"	7920	"ABHD16A"	"B3KNX9;O95870"	"YES"	10904	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1914497"	67247	"02-Mar"	"Q922Q1"	"HGNC:26064"	54996	"02-Mar"	"Q969Z3"	"YES"	9904	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:2142527"	102058	"Exoc8"	"Q6PGF7"	"HGNC:24659"	149371	"EXOC8"	"Q8IYI6"	"YES"	44545	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:98105"	20042	"Rps12"	"Q6ZWZ6"	"HGNC:10385"	6206	"RPS12"	"P25398"	"YES"	110750	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:106906"	13682	"Eif4a2"	"E9Q561;P10630;Q52KC1;Q8BTU6"	"HGNC:3284"	1974	"EIF4A2"	"Q14240"	"YES"	1487	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1914793"	67543	"Pabpc6"	"Q9D4E6"	"HGNC:8556"	5042	"PABPC3"	"Q5VX58;Q9H361"	"NO"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:109501"	12908	"Crat"	"P47934"	"HGNC:2342"	1384	"CRAT"	"P43155"	"YES"	598	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1347345"	26556	"Homer1"	"Q3UVL6;Q9Z2Y3;Q5D052"	"HGNC:17512"	9456	"HOMER1"	"Q86YM7;Q5U5K4"	"YES"	3155	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:106921"	72821	"Scn2b"	"Q1MXF8;Q56A07"	"HGNC:10589"	6327	"SCN2B"	"O60939;Q5U0K8"	"YES"	3373	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1333871"	15108	"Hsd17b10"	"Q99N15"	"HGNC:4800"	3028	"HSD17B10"	"Q99714"	"YES"	68403	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:107282"	28015	"Polr2m"	"Q6P6I6"	"HGNC:14862"	81488	"POLR2M"	"P0CAP1;P0CAP2;Q6EEV4"	"YES"	9181	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:95813"	14804	"Grid2"	"Q61625"	"HGNC:4576"	2895	"GRID2"	"O43424"	"YES"	74399	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1313136"	269713	"Clip2"	"Q9Z0H8"	"HGNC:2586"	7461	"CLIP2"	"Q9UDT6;A7E2F7"	"YES"	20718	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1345963"	23789	"Coro1b"	"A2RS22;Q9WUM3"	"HGNC:2253"	57175	"CORO1B"	"A0A024R5K1;Q9BR76"	"YES"	40790	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1913725"	66475	"Rps23"	"P62267"	"HGNC:10410"	6228	"RPS23"	"A8K517;P62266"	"YES"	799	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1920345"	73095	"Slc25a42"	"Q8R0Y8"	"HGNC:28380"	284439	"SLC25A42"	"A0A024R7K2;Q86VD7;Q8NHH2"	"YES"	74852	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1860835"	56248	"Ak3"	"Q9WTP7"	"HGNC:17376"	50808	"AK3"	"Q7Z4Y4;Q9UIJ7"	"YES"	21744	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1915065"	67815	"Sec14l2"	"Q99J08"	"HGNC:10699"	23541	"SEC14L2"	"O76054;B7Z3Z8;A0A024R1I5"	"YES"	8245	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:97499"	110821	"Pcca"	"Q3UGC8;Q91ZA3"	"HGNC:8653"	5095	"PCCA"	"P05165"	"YES"	236	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:2151064"	94186	"Strn3"	"B2RQS1;Q3TNV4;Q9ERG2"	"HGNC:15720"	29966	"STRN3"	"Q13033"	"YES"	82078	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1914436"	67186	"Rplp2"	"P99027"	"HGNC:10377"	6181	"RPLP2"	"A0A024RCA7;P05387"	"YES"	133574	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:102519"	13010	"Cst3"	"P21460"	"HGNC:2475"	1471	"CST3"	"P01034"	"YES"	78	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1914923"	67673	"Tceb2"	"P62869"	"HGNC:11619"	6923	"TCEB2"	"Q15370"	"NO"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1923792"	227095	"Hibch"	"Q8QZS1"	"HGNC:4908"	26275	"HIBCH"	"Q6NVY1"	"YES"	5607	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1920334"	241656	"Pak7"	"Q8C015"	"HGNC:15916"	57144	"PAK7"	"B0AZM9;Q9P286"	"YES"	22211	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1859608"	54638	"Ccdc22"	"Q9JIG7"	"HGNC:28909"	28952	"CCDC22"	"A0A024QZ03;O60826"	"YES"	8515	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1353432"	30055	"Timm13"	"P62075"	"HGNC:11816"	26517	"TIMM13"	"Q9Y5L4"	"YES"	40846	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1918012"	70762	"Dclk2"	"Q6PGN3;A0A0A6YX33"	"HGNC:19002"	166614	"DCLK2"	"Q8N568"	"YES"	69431	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:97384"	18212	"Ntrk2"	"P15209;Q3UHE3"	"HGNC:8032"	4915	"NTRK2"	"Q16620;Q5VWE5;Q548C2;A0A024R230"	"YES"	4504	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:109609"	14073	"Faah"	"O08914;Q8C541"	"HGNC:3553"	2166	"FAAH"	"O00519;Q9UG55"	"YES"	68184	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:99432"	11842	"Arf3"	"P61205;Q3U344"	"HGNC:654"	377	"ARF3"	"A0A024R0Y6;P61204"	"YES"	68195	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1316660"	12300	"Cacng2"	"O88602;Q3ZB20"	"HGNC:1406"	10369	"CACNG2"	"Q9Y698"	"YES"	4432	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1346866"	26395	"Map2k1"	"P31938;Q3TMJ8"	"HGNC:6840"	5604	"MAP2K1"	"A4QPA9;Q02750;B4DFY5"	"YES"	2063	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:99673"	224129	"Adcy5"	"P84309"	"HGNC:236"	111	"ADCY5"	"O95622;B7Z2C7;B3KWA8"	"YES"	11213	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:2385758"	231148	"Ablim2"	"E9Q4K0;Q8BL65;E9Q0W6"	"HGNC:19195"	84448	"ABLIM2"	"Q6H8Q1"	"YES"	82366	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1914395"	67145	"Tomm34"	"Q9CYG7"	"HGNC:15746"	10953	"TOMM34"	"Q15785"	"YES"	4956	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1915009"	67759	"Plgrkt"	"Q9D3P8"	"HGNC:23633"	55848	"PLGRKT"	"Q9HBL7"	"YES"	10213	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1923028"	75778	"Them4"	"Q3UUI3"	"HGNC:17947"	117145	"THEM4"	"A8K0C9;Q5T1C6"	"YES"	14208	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1202388"	14457	"Gas7"	"Q3U432;Q3U8N2;B1ATI9;Q0VBR8"	"HGNC:4169"	8522	"GAS7"	"O60861"	"YES"	69015	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1861437"	56637	"Gsk3b"	"Q5KU03;Q9WV60;E9QAQ5"	"HGNC:4617"	2932	"GSK3B"	"P49841;Q6FI27"	"YES"	55629	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:106925"	18417	"Cldn11"	"Q60771"	"HGNC:8514"	5010	"CLDN11"	"O75508"	"YES"	4093	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:98254"	20280	"Scp2"	"P32020"	"HGNC:10606"	6342	"SCP2"	"P22307;Q59HG9;B2R761"	"YES"	37717	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1298204"	19063	"Ppt1"	"O88531;Q3TEL0;Q3U6J9;Q3U6W3"	"HGNC:9325"	5538	"PPT1"	"P50897"	"YES"	7488	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1333780"	20085	"Rps19"	"Q9CZX8"	"HGNC:10402"	6223	"RPS19"	"B0ZBD0;P39019"	"YES"	37416	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1913711"	66461	"Ptpmt1"	"Q3U926;Q66GT5"	"HGNC:26965"	114971	"PTPMT1"	"Q8WUK0"	"YES"	11973	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:102809"	20226	"Sars"	"P26638;Q8C483"	"HGNC:10537"	6301	"SARS"	"P49591;Q0VGA5;Q5T5C7"	"YES"	4751	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:2145369"	105298	"Epdr1"	"Q99M71"	"HGNC:17572"	54749	"EPDR1"	"Q96J80;Q9UM22"	"YES"	9714	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:109176"	12896	"Cpt2"	"P52825;Q3UN55"	"HGNC:2330"	1376	"CPT2"	"P23786"	"YES"	77	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1351628"	27370	"Rps26"	"P62855;Q497N1"	"HGNC:10414"	6231	"RPS26"	"A0A024RB14;P62854"	"YES"	37420	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:95623"	14406	"Gabrg2"	"P22723"	"HGNC:4087"	2566	"GABRG2"	"P18507"	"YES"	22443	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1917723"	56508	"Rapgef4"	"A2ASW4;Q571A8;Q9EQZ6;A2ASW8;Q9CS95"	"HGNC:16626"	11069	"RAPGEF4"	"Q8WZA2;B7Z278;X5D7N4"	"YES"	4451	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1338069"	16443	"Itsn1"	"Q9Z0R4;Q6NZJ5;Q8C4B5;E9Q0N0"	"HGNC:6183"	6453	"ITSN1"	"Q15811;Q6PD56"	"YES"	2277	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1919289"	72039	"Mccc1"	"Q99MR8"	"HGNC:6936"	56922	"MCCC1"	"Q68D27;Q96RQ3;E9PHF7"	"YES"	10603	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:105381"	16785	"Rpsa"	"P14206"	"HGNC:6502"	3921	"RPSA"	"A0A0C4DG17;P08865;A0A024R2P0"	"YES"	68249	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:3580016"	216439	"Agap2"	"Q3UHD9"	"HGNC:16921"	116986	"AGAP2"	"F8VVT9;Q99490;A0A024RB55"	"YES"	86815	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:88423"	12759	"Clu"	"Q06890;Q549A5"	"HGNC:2095"	1191	"CLU"	"P10909"	"YES"	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1351615"	27360	"Add3"	"Q9QYB5;Q3UNK1;Q8BM29"	"HGNC:245"	120	"ADD3"	"Q9UEY8;Q5VU08"	"YES"	40893	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1347098"	26457	"Slc27a1"	"Q544D7;Q60714"	"HGNC:10995"	376497	"SLC27A1"	"Q6PCB7"	"YES"	8063	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1339639"	108155	"Ogt"	"Q8CGY8"	"HGNC:8127"	8473	"OGT"	"O15294"	"YES"	9675	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:2385007"	223255	"Stk24"	"Q3U335;Q99KH8"	"HGNC:11403"	8428	"STK24"	"Q5U0E6;Q6P0Y1;Q9Y6E0;B4DR80"	"YES"	20793	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1913732"	66482	"Exoc2"	"Q9D4H1"	"HGNC:24968"	55770	"EXOC2"	"A0A024QZT2;Q96KP1"	"YES"	10122	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1859270"	53413	"Exoc7"	"O35250;Q3USE0;Q542L0;A2AAN0"	"HGNC:23214"	23265	"EXOC7"	"Q63HP7;Q9UPT5;B4DJ07;B5MCY9"	"YES"	41019	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1913699"	66449	"Pam16"	"Q9CQV1"	"HGNC:29679"	51025	"PAM16"	"Q9Y3D7"	"YES"	41100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:102889"	13003	"Vcan"	"E9PYH0;E9QMK2;E9QMK3;G3XA35;Q8BS97"	"HGNC:2464"	1462	"VCAN"	"P13611;Q86W61;A0A024RAL1;Q6MZK8;A0A024RAP3;A0A024RAQ9;Q59FG9"	"YES"	3228	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:2671987"	210274	"Shank2"	"Q80Z38;D3Z5K8"	"HGNC:14295"	22941	"SHANK2"	"Q9UPX8;A6NHU9;C0SPH0"	"YES"	105965	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:97815"	19280	"Ptprs"	"B0V2N1;Q3TQ52"	"HGNC:9681"	5802	"PTPRS"	"Q13332;Q59FX6;Q8NHS7;A0A0A0MR60"	"YES"	20626	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1921455"	74205	"Acsl3"	"Q9CZW4;E9PUC2"	"HGNC:3570"	2181	"ACSL3"	"A0A024R497;B3KMA6;O95573"	"YES"	3278	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:95614"	14395	"Gabra2"	"P26048;Q544G1"	"HGNC:4076"	2555	"GABRA2"	"A0A024R9X6;P47869;E9PBQ7"	"YES"	20217	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1346859"	26417	"Mapk3"	"Q63844"	"HGNC:6877"	5595	"MAPK3"	"P27361;Q9BWJ1;L7RXH5"	"YES"	55682	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1346863"	26414	"Mapk10"	"Q8C9D4;Q80W82;Q80W80;Q78GB8;Q80W81;Q61831"	"HGNC:6872"	5602	"MAPK10"	"P53779;A8MWW6;Q499Y8"	"YES"	56439	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1915896"	68646	"Nadk2"	"Q8C5H8;Q9CUB4"	"HGNC:26404"	133686	"NADK2"	"Q4G0N4;A0A024R048;B7Z8V7"	"YES"	14638	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1352747"	29873	"Cspg5"	"Q71M36"	"HGNC:2467"	10675	"CSPG5"	"B7Z2E0;O95196;A0A087WUT8"	"YES"	4795	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:97385"	18213	"Ntrk3"	"Q3TNY3;Q6VNS1;A0A0A6YWL7;A0A0A6YWF9"	"HGNC:8033"	4916	"NTRK3"	"Q96CY4;Q16288;X5D2R1;X5DNW6;X5D7M5;B7Z7U4"	"YES"	49183	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1347359"	26558	"Homer3"	"Q99JP6"	"HGNC:17514"	9454	"HOMER3"	"Q9NSC5;B2RA10"	"YES"	37972	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:95810"	53623	"Gria3"	"Q0VGS8;Q3UY17;Q9Z2W9;B0QZW1"	"HGNC:4573"	2892	"GRIA3"	"P42263;Q17R51;Q5XKG2"	"YES"	37353	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:99638"	13728	"Mark2"	"Q05512;Q3T9A3;E9QMP6"	"HGNC:3332"	2011	"MARK2"	"Q7KZI7;A8K2S4"	"YES"	69013	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:108426"	16561	"Kif1b"	"Q3UY61;Q60575;Q6PB45;A2AH75"	"HGNC:16636"	23095	"KIF1B"	"O60333"	"YES"	99835	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1924096"	76846	"Rps9"	"Q6ZWN5;Q9CXW7"	"HGNC:10442"	6203	"RPS9"	"A0A024R4M0;P46781"	"YES"	68145	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1914710"	67460	"Decr1"	"Q4FJK0;Q9CQ62"	"HGNC:2753"	1666	"DECR1"	"A0A024R9D7;Q16698"	"YES"	68178	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1098233"	16210	"Impact"	"O55091"	"HGNC:20387"	55364	"IMPACT"	"A0A024RC24;Q9P2X3"	"YES"	5490	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:99887"	18738	"Pitpna"	"P53810;Q5ND42"	"HGNC:9001"	5306	"PITPNA"	"Q00169;V9HWC5;B4E1U1"	"YES"	55958	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:96009"	15107	"Hadh"	"Q61425"	"HGNC:4799"	3033	"HADH"	"Q16836;E9PF18"	"YES"	55888	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:107231"	13383	"Dlg1"	"Q811D0;H7BWY4;Q3UP61;D3Z3B8;E9Q9H0"	"HGNC:2900"	1739	"DLG1"	"Q12959;A0A0C4DFT3;B4DF78"	"YES"	20869	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:2659071"	76089	"Rapgef2"	"E9QNQ4;Q6NXI4;Q8CHG7"	"HGNC:16854"	9693	"RAPGEF2"	"Q9Y4G8"	"YES"	35477	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1921506"	74256	"Cyld"	"Q80TQ2"	"HGNC:2584"	1540	"CYLD"	"A0A024R6T1;Q9NQC7"	"YES"	9069	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1922937"	75687	"Fam65a"	"Q68FE6"	"HGNC:25836"	79567	"FAM65A"	"Q6ZS17"	"YES"	11564	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1890602"	93739	"Gabarapl2"	"P60521"	"HGNC:13291"	11345	"GABARAPL2"	"P60520"	"YES"	68550	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:2443342"	241062	"Pgap1"	"Q3UQY2;Q3UUQ7"	"HGNC:25712"	80055	"PGAP1"	"Q75T13"	"YES"	41605	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1915587"	68337	"Crip2"	"Q4FJU3;Q9DCT8;A0A0G2JF37"	"HGNC:2361"	1397	"CRIP2"	"P52943"	"NO"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1289227"	52696	"Zwint"	"Q9CQU5"	"HGNC:13195"	11130	"ZWINT"	"O95229"	"YES"	48496	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1298373"	20005	"Rpl9"	"P51410;Q5EBQ6"	"HGNC:10369"	6133	"RPL9"	"P32969;Q53Z07"	"YES"	90855	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1100520"	19230	"Twf1"	"Q91YR1"	"HGNC:9620"	5756	"TWF1"	"Q12792"	"YES"	48140	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:99262"	19934	"Rpl22"	"P67984;Q4VAG4"	"HGNC:10315"	6146	"RPL22"	"P35268"	"YES"	37378	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1915654"	68404	"Nrn1"	"Q8CFV4"	"HGNC:17972"	51299	"NRN1"	"Q9NPD7;A0A087WWT2"	"YES"	9577	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1929699"	56350	"Arl3"	"Q543P7;Q9WUL7"	"HGNC:694"	403	"ARL3"	"P36405"	"YES"	48276	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1922090"	74840	"Manf"	"Q3TMX5"	"HGNC:15461"	7873	"MANF"	"A8K878;P55145"	"YES"	4383	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1277956"	69051	"Pycr2"	"Q3TMZ1;Q922Q4"	"HGNC:30262"	29920	"PYCR2"	"A0A087WTV6;Q96C36"	"YES"	8343	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:2685946"	381979	"Brsk1"	"Q5RJI5"	"HGNC:18994"	84446	"BRSK1"	"Q8TDC3"	"YES"	57169	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:88258"	12326	"Camk4"	"Q8BGR3"	"HGNC:1464"	814	"CAMK4"	"Q16566"	"YES"	100780	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1932915"	83431	"Ndel1"	"Q9ERR1"	"HGNC:17620"	81565	"NDEL1"	"Q9GZM8;A6NIZ0"	"YES"	32567	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:103013"	12288	"Cacna1c"	"Q01815;Q0PCR6;C7TQ57;F8WJL1;A0A087WSE7;C7TQ58;C7TQ59;A0A087WS40;C7TQ60;C7TQ61;C7TQ62;F7C376"	"HGNC:1390"	775	"CACNA1C"	"Q13936;A0A0A0MR67;A0A0A0MSA1;Q59GU3;Q5V9X9;F5H522"	"YES"	55484	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1194513"	19173	"Psmb5"	"O55234"	"HGNC:9542"	5693	"PSMB5"	"P28074"	"YES"	55690	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:2661175"	245684	"Cnksr2"	"Q80YA9;A2AI78"	"HGNC:19701"	22866	"CNKSR2"	"Q8WXI2;B3KPN2"	"YES"	8956	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:103264"	16800	"Arhgef2"	"H3BJ45;Q60875;H3BJ40"	"HGNC:682"	9181	"ARHGEF2"	"Q92974;D3DVA5"	"YES"	3468	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:107796"	110198	"Akr7a5"	"Q8CG76"	"HGNC:389"	8574	"AKR7A2"	"O43488;V9HWA2"	"YES"	2737	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1099446"	104027	"Synpo"	"Q3URF1;Q3TY32;Q3U336;E9Q3E2"	"HGNC:30672"	11346	"SYNPO"	"Q8N3V7"	"YES"	5274	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:2138865"	228836	"Dlgap4"	"B1AZP2;E9PUF2;Q3UCF7;B7ZNS2"	"HGNC:24476"	22839	"DLGAP4"	"A0A0B4J2C2;Q9Y2H0"	"YES"	8935	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1913635"	66385	"Ppp1r7"	"Q3UM45"	"HGNC:9295"	5510	"PPP1R7"	"Q15435"	"YES"	2032	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1334255"	19158	"Cyth2"	"P63034;Q99KH2"	"HGNC:9502"	9266	"CYTH2"	"Q99418"	"YES"	32116	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:87881"	11431	"Acp1"	"Q561M1;Q9D358;Q4VAI2"	"HGNC:122"	52	"ACP1"	"P24666;Q59EH3"	"YES"	38274	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:96659"	16490	"Kcna2"	"P63141"	"HGNC:6220"	3737	"KCNA2"	"P16389"	"YES"	21034	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
"MGI:1342335"	13196	"Asap1"	"H3BKE6;Q3UJA5;Q9QWY8;H3BL41;E9QMJ1;Q3TXY1"	"HGNC:2720"	50807	"ASAP1"	"A0A0A0MRE5;Q9ULH1"	"YES"	7684	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
